TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
833                  , 833                 , 1        , 11       , 2       , 11       , 2       , CREATE                   ,                
844                  , 10                  , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
867                  , 23                  , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
926                  , 58                  , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
1371                 , 445                 , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
2016                 , 644                 , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
2032                 , 16                  , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
2059                 , 26                  , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
2303                 , 244                 , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
2329                 , 25                  , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
2340                 , 11                  , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
2366                 , 25                  , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
5916                 , 3549                , 1        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
5926                 , 10                  , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
5974                 , 48                  , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
196848               , 190873              , 1        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
196855               , 7                   , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
196864               , 8                   , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
196997               , 133                 , 1        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
197003               , 6                   , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
199870               , 2866                , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
199928               , 58                  , 1        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
199936               , 7                   , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
200096               , 159                 , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
200139               , 42                  , 1        , 11       , 2       , 11       , 2       , SLEEPING ON              , shuttle        
200145               , 6                   , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
200215               , 69                  , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
200229               , 13                  , 1        , 11       , 2       , 11       , 2       , SLEEPING ON              , shuttle        
200234               , 5                   , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
200258               , 23                  , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
200442               , 184                 , 1        , 11       , 2       , 11       , 2       , SLEEPING ON              , cond var       
200451               , 8                   , 1        , 11       , 2       , 11       , 2       , PREEMPTED                ,                
200505               , 54                  , 1        , 11       , 2       , 11       , 2       , RESTART ON SAME CPU      ,                
